datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.12.26,00:00:00,23.59,Arnulf,126,13,139,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Arnulf,418,39,457,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Arnulf,513,54,567,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Arnulf,285,32,317,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Arnulf,130,22,152,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Arnulf,122,9,131,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Kreuther,38,72,110,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Kreuther,20,36,56,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Kreuther,116,137,253,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Kreuther,100,155,255,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Kreuther,119,154,273,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Kreuther,107,144,251,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Kreuther,103,171,274,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Kreuther,30,45,75,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Kreuther,18,26,44,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Kreuther,88,110,198,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Kreuther,87,101,188,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Kreuther,69,82,151,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Kreuther,99,105,204,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Kreuther,74,118,192,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Kreuther,42,44,86,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Kreuther,14,26,40,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Kreuther,50,88,138,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Kreuther,82,112,194,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Kreuther,69,122,191,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Kreuther,81,119,200,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Kreuther,71,97,168,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Kreuther,28,49,77,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Kreuther,10,16,26,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Kreuther,11,19,30,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Kreuther,16,20,36,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Kreuther,14,27,41,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Kreuther,38,42,80,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Kreuther,63,65,128,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Kreuther,29,31,60,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Kreuther,17,16,33,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Kreuther,19,13,32,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Olympia,311,305,616,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Olympia,161,173,334,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Olympia,600,646,1246,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Olympia,524,645,1169,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Olympia,645,747,1392,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Olympia,587,677,1264,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Olympia,583,658,1241,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Olympia,367,310,677,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Olympia,127,160,287,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Olympia,456,529,985,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Olympia,456,535,991,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Olympia,395,476,871,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Olympia,444,530,974,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Olympia,415,462,877,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Olympia,205,207,412,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Olympia,126,126,252,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Olympia,417,486,903,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Olympia,507,596,1103,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Olympia,455,525,980,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Olympia,511,574,1085,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Olympia,337,362,699,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Olympia,153,163,316,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Olympia,109,122,231,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Olympia,65,66,131,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Olympia,80,109,189,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Olympia,149,145,294,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Olympia,166,189,355,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Olympia,221,248,469,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Olympia,145,154,299,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Olympia,98,109,207,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Olympia,104,132,236,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Hirsch,171,194,365,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Hirsch,87,72,159,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Hirsch,510,532,1042,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Hirsch,544,598,1142,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Hirsch,565,604,1169,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Hirsch,518,560,1078,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Hirsch,504,563,1067,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Hirsch,131,160,291,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Hirsch,61,62,123,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Hirsch,459,547,1006,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Hirsch,368,419,787,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Hirsch,353,388,741,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Hirsch,378,419,797,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Hirsch,313,345,658,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Hirsch,103,99,202,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Hirsch,62,51,113,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Hirsch,328,369,697,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Hirsch,438,517,955,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Hirsch,392,436,828,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Hirsch,432,467,899,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Hirsch,283,305,588,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Hirsch,69,85,154,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Hirsch,77,77,154,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Hirsch,50,48,98,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Hirsch,50,41,91,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Hirsch,83,78,161,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Hirsch,183,181,364,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Hirsch,233,253,486,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Hirsch,97,95,192,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Hirsch,40,46,86,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Hirsch,29,43,72,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Margareten,681,643,1324,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Margareten,268,236,504,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Margareten,1053,1011,2064,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Margareten,1051,999,2050,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Margareten,1168,1136,2304,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Margareten,1129,1066,2195,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Margareten,1225,1188,2413,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Margareten,684,654,1338,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Margareten,228,214,442,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Margareten,850,848,1698,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Margareten,768,708,1476,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Margareten,689,638,1327,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Margareten,825,780,1605,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Margareten,803,786,1589,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Margareten,495,497,992,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Margareten,202,187,389,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Margareten,663,668,1331,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Margareten,939,877,1816,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Margareten,901,825,1726,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Margareten,948,842,1790,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Margareten,724,658,1382,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Margareten,436,431,867,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Margareten,231,212,443,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Margareten,242,260,502,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Margareten,168,156,324,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Margareten,197,189,386,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Margareten,405,400,805,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Margareten,523,457,980,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Margareten,340,362,702,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Margareten,199,171,370,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Margareten,208,192,400,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Erhardt,906,940,1846,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Erhardt,411,458,869,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Erhardt,1577,1573,3150,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Erhardt,1677,1690,3367,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Erhardt,1704,1788,3492,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Erhardt,1614,1666,3280,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Erhardt,1701,1665,3366,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Erhardt,827,858,1685,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Erhardt,383,364,747,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Erhardt,1248,1210,2458,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Erhardt,1246,1230,2476,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Erhardt,1173,1229,2402,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Erhardt,1347,1380,2727,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Erhardt,1137,1204,2341,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Erhardt,561,607,1168,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Erhardt,360,381,741,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Erhardt,1130,1117,2247,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Erhardt,1486,1501,2987,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Erhardt,1342,1393,2735,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Erhardt,1381,1467,2848,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Erhardt,964,984,1948,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Erhardt,461,505,966,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Erhardt,274,294,568,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Erhardt,196,219,415,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Erhardt,197,202,399,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Erhardt,324,301,625,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Erhardt,461,537,998,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Erhardt,641,689,1330,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Erhardt,429,473,902,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Erhardt,277,297,574,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Erhardt,237,255,492,2.1,4.6,6.7,94,0
2019.01.01,00:00:00,23.59,Arnulf,138,14,152,2.7,5.2,1.6,99,0
2019.01.02,00:00:00,23.59,Arnulf,361,30,391,-2.1,3.2,0.6,88,0.7
2019.01.03,00:00:00,23.59,Arnulf,345,32,377,-3.1,-0.6,0,93,2.9
2019.01.04,00:00:00,23.59,Arnulf,255,27,282,-1.7,-0.3,5,96,0
2019.01.05,00:00:00,23.59,Arnulf,41,12,53,-0.9,1,22.1,95,0
2019.01.06,00:00:00,23.59,Arnulf,78,29,107,0.7,1.8,4.7,95,0
2019.01.07,00:00:00,23.59,Arnulf,458,56,514,0.7,2.1,2,100,0
2019.01.08,00:00:00,23.59,Arnulf,520,61,581,0.8,4.5,3.9,96,0.5
2019.01.09,00:00:00,23.59,Arnulf,376,41,417,-1.5,1.8,15.8,91,0
2019.01.10,00:00:00,23.59,Arnulf,164,11,175,-3.5,0.1,3.7,94,0
2019.01.11,00:00:00,23.59,Arnulf,121,19,140,-4.1,-1,4.6,98,0
2019.01.12,00:00:00,23.59,Arnulf,43,9,52,-1.1,2.9,6,99,0.1
2019.01.13,00:00:00,23.59,Arnulf,91,10,101,1.4,5.4,8.1,99,0
2019.01.14,00:00:00,23.59,Arnulf,492,60,552,-0.1,4.7,6.1,93,0
2019.01.15,00:00:00,23.59,Arnulf,469,48,517,-0.8,3.4,0,100,0.2
2019.01.16,00:00:00,23.59,Arnulf,660,69,729,-0.9,7.5,0,79,8.1
2019.01.17,00:00:00,23.59,Arnulf,720,75,795,1.9,8.3,1,96,1.9
2019.01.18,00:00:00,23.59,Arnulf,580,60,640,-2.9,2.2,0.1,93,1.5
2019.01.19,00:00:00,23.59,Arnulf,259,21,280,-6,-0.1,0,80,5.8
2019.01.20,00:00:00,23.59,Arnulf,174,19,193,-8,-1.5,0,75,2.7
2019.01.21,00:00:00,23.59,Arnulf,632,63,695,-3.5,-1.9,0,100,0
2019.01.22,00:00:00,23.59,Arnulf,651,69,720,-5.1,-1.2,0,100,0
2019.01.23,00:00:00,23.59,Arnulf,683,60,743,-5,-3.3,0,100,0
2019.01.24,00:00:00,23.59,Arnulf,707,57,764,-4.4,-0.4,0.1,91,1.8
2019.01.25,00:00:00,23.59,Arnulf,472,48,520,-4.7,-2.6,0.7,98,1
2019.01.26,00:00:00,23.59,Arnulf,171,16,187,-3.1,4.7,1.2,96,0
2019.01.27,00:00:00,23.59,Arnulf,194,21,215,2.1,7.1,0.4,99,0
2019.01.28,00:00:00,23.59,Arnulf,745,61,806,0.2,3.7,0.3,95,1
2019.01.29,00:00:00,23.59,Arnulf,651,65,716,-2.9,3.3,0,79,3.4
2019.01.30,00:00:00,23.59,Arnulf,692,63,755,-4.6,4.3,0,98,0.3
2019.01.31,00:00:00,23.59,Arnulf,794,75,869,-3.6,4.2,0,50,7
2019.01.01,00:00:00,23.59,Kreuther,17,26,43,2.7,5.2,1.6,99,0
2019.01.02,00:00:00,23.59,Kreuther,37,35,72,-2.1,3.2,0.6,88,0.7
2019.01.03,00:00:00,23.59,Kreuther,28,35,63,-3.1,-0.6,0,93,2.9
2019.01.04,00:00:00,23.59,Kreuther,25,24,49,-1.7,-0.3,5,96,0
2019.01.05,00:00:00,23.59,Kreuther,5,4,9,-0.9,1,22.1,95,0
2019.01.06,00:00:00,23.59,Kreuther,4,1,5,0.7,1.8,4.7,95,0
2019.01.07,00:00:00,23.59,Kreuther,41,61,102,0.7,2.1,2,100,0
2019.01.08,00:00:00,23.59,Kreuther,58,67,125,0.8,4.5,3.9,96,0.5
2019.01.09,00:00:00,23.59,Kreuther,49,67,116,-1.5,1.8,15.8,91,0
2019.01.10,00:00:00,23.59,Kreuther,23,35,58,-3.5,0.1,3.7,94,0
2019.01.11,00:00:00,23.59,Kreuther,7,30,37,-4.1,-1,4.6,98,0
2019.01.12,00:00:00,23.59,Kreuther,8,10,18,-1.1,2.9,6,99,0.1
2019.01.13,00:00:00,23.59,Kreuther,0,4,4,1.4,5.4,8.1,99,0
2019.01.14,00:00:00,23.59,Kreuther,51,74,125,-0.1,4.7,6.1,93,0
2019.01.15,00:00:00,23.59,Kreuther,55,68,123,-0.8,3.4,0,100,0.2
2019.01.16,00:00:00,23.59,Kreuther,63,96,159,-0.9,7.5,0,79,8.1
2019.01.17,00:00:00,23.59,Kreuther,66,98,164,1.9,8.3,1,96,1.9
2019.01.18,00:00:00,23.59,Kreuther,61,79,140,-2.9,2.2,0.1,93,1.5
2019.01.19,00:00:00,23.59,Kreuther,22,28,50,-6,-0.1,0,80,5.8
2019.01.20,00:00:00,23.59,Kreuther,6,15,21,-8,-1.5,0,75,2.7
2019.01.21,00:00:00,23.59,Kreuther,71,81,152,-3.5,-1.9,0,100,0
2019.01.22,00:00:00,23.59,Kreuther,64,101,165,-5.1,-1.2,0,100,0
2019.01.23,00:00:00,23.59,Kreuther,58,86,144,-5,-3.3,0,100,0
2019.01.24,00:00:00,23.59,Kreuther,68,101,169,-4.4,-0.4,0.1,91,1.8
2019.01.25,00:00:00,23.59,Kreuther,50,69,119,-4.7,-2.6,0.7,98,1
2019.01.26,00:00:00,23.59,Kreuther,14,36,50,-3.1,4.7,1.2,96,0
2019.01.27,00:00:00,23.59,Kreuther,22,39,61,2.1,7.1,0.4,99,0
2019.01.28,00:00:00,23.59,Kreuther,77,109,186,0.2,3.7,0.3,95,1
2019.01.29,00:00:00,23.59,Kreuther,73,102,175,-2.9,3.3,0,79,3.4
2019.01.30,00:00:00,23.59,Kreuther,71,109,180,-4.6,4.3,0,98,0.3
2019.01.31,00:00:00,23.59,Kreuther,83,116,199,-3.6,4.2,0,50,7
2019.01.01,00:00:00,23.59,Olympia,113,117,230,2.7,5.2,1.6,99,0
2019.01.02,00:00:00,23.59,Olympia,172,205,377,-2.1,3.2,0.6,88,0.7
2019.01.03,00:00:00,23.59,Olympia,197,225,422,-3.1,-0.6,0,93,2.9
2019.01.04,00:00:00,23.59,Olympia,158,153,311,-1.7,-0.3,5,96,0
2019.01.05,00:00:00,23.59,Olympia,61,65,126,-0.9,1,22.1,95,0
2019.01.06,00:00:00,23.59,Olympia,108,88,196,0.7,1.8,4.7,95,0
2019.01.07,00:00:00,23.59,Olympia,322,357,679,0.7,2.1,2,100,0
2019.01.08,00:00:00,23.59,Olympia,350,379,729,0.8,4.5,3.9,96,0.5
2019.01.09,00:00:00,23.59,Olympia,288,304,592,-1.5,1.8,15.8,91,0
2019.01.10,00:00:00,23.59,Olympia,198,228,426,-3.5,0.1,3.7,94,0
2019.01.11,00:00:00,23.59,Olympia,190,180,370,-4.1,-1,4.6,98,0
2019.01.12,00:00:00,23.59,Olympia,81,93,174,-1.1,2.9,6,99,0.1
2019.01.13,00:00:00,23.59,Olympia,111,118,229,1.4,5.4,8.1,99,0
2019.01.14,00:00:00,23.59,Olympia,373,399,772,-0.1,4.7,6.1,93,0
2019.01.15,00:00:00,23.59,Olympia,317,370,687,-0.8,3.4,0,100,0.2
2019.01.16,00:00:00,23.59,Olympia,506,581,1087,-0.9,7.5,0,79,8.1
2019.01.17,00:00:00,23.59,Olympia,506,578,1084,1.9,8.3,1,96,1.9
2019.01.18,00:00:00,23.59,Olympia,358,389,747,-2.9,2.2,0.1,93,1.5
2019.01.19,00:00:00,23.59,Olympia,241,267,508,-6,-0.1,0,80,5.8
2019.01.20,00:00:00,23.59,Olympia,192,205,397,-8,-1.5,0,75,2.7
2019.01.21,00:00:00,23.59,Olympia,378,435,813,-3.5,-1.9,0,100,0
2019.01.22,00:00:00,23.59,Olympia,386,473,859,-5.1,-1.2,0,100,0
2019.01.23,00:00:00,23.59,Olympia,388,426,814,-5,-3.3,0,100,0
2019.01.24,00:00:00,23.59,Olympia,375,447,822,-4.4,-0.4,0.1,91,1.8
2019.01.25,00:00:00,23.59,Olympia,299,304,603,-4.7,-2.6,0.7,98,1
2019.01.26,00:00:00,23.59,Olympia,103,110,213,-3.1,4.7,1.2,96,0
2019.01.27,00:00:00,23.59,Olympia,217,171,388,2.1,7.1,0.4,99,0
2019.01.28,00:00:00,23.59,Olympia,396,477,873,0.2,3.7,0.3,95,1
2019.01.29,00:00:00,23.59,Olympia,470,491,961,-2.9,3.3,0,79,3.4
2019.01.30,00:00:00,23.59,Olympia,470,541,1011,-4.6,4.3,0,98,0.3
2019.01.31,00:00:00,23.59,Olympia,466,504,970,-3.6,4.2,0,50,7
2019.01.01,00:00:00,23.59,Hirsch,56,50,106,2.7,5.2,1.6,99,0
2019.01.02,00:00:00,23.59,Hirsch,155,160,315,-2.1,3.2,0.6,88,0.7
2019.01.03,00:00:00,23.59,Hirsch,156,169,325,-3.1,-0.6,0,93,2.9
2019.01.04,00:00:00,23.59,Hirsch,131,150,281,-1.7,-0.3,5,96,0
2019.01.05,00:00:00,23.59,Hirsch,6,6,12,-0.9,1,22.1,95,0
2019.01.06,00:00:00,23.59,Hirsch,14,11,25,0.7,1.8,4.7,95,0
2019.01.07,00:00:00,23.59,Hirsch,244,265,509,0.7,2.1,2,100,0
2019.01.08,00:00:00,23.59,Hirsch,233,266,499,0.8,4.5,3.9,96,0.5
2019.01.09,00:00:00,23.59,Hirsch,174,193,367,-1.5,1.8,15.8,91,0
2019.01.10,00:00:00,23.59,Hirsch,114,118,232,-3.5,0.1,3.7,94,0
2019.01.11,00:00:00,23.59,Hirsch,110,120,230,-4.1,-1,4.6,98,0
2019.01.12,00:00:00,23.59,Hirsch,14,19,33,-1.1,2.9,6,99,0.1
2019.01.13,00:00:00,23.59,Hirsch,16,23,39,1.4,5.4,8.1,99,0
2019.01.14,00:00:00,23.59,Hirsch,249,294,543,-0.1,4.7,6.1,93,0
2019.01.15,00:00:00,23.59,Hirsch,242,257,499,-0.8,3.4,0,100,0.2
2019.01.16,00:00:00,23.59,Hirsch,350,395,745,-0.9,7.5,0,79,8.1
2019.01.17,00:00:00,23.59,Hirsch,359,401,760,1.9,8.3,1,96,1.9
2019.01.18,00:00:00,23.59,Hirsch,283,298,581,-2.9,2.2,0.1,93,1.5
2019.01.19,00:00:00,23.59,Hirsch,92,107,199,-6,-0.1,0,80,5.8
2019.01.20,00:00:00,23.59,Hirsch,69,59,128,-8,-1.5,0,75,2.7
2019.01.21,00:00:00,23.59,Hirsch,337,342,679,-3.5,-1.9,0,100,0
2019.01.22,00:00:00,23.59,Hirsch,345,392,737,-5.1,-1.2,0,100,0
2019.01.23,00:00:00,23.59,Hirsch,346,375,721,-5,-3.3,0,100,0
2019.01.24,00:00:00,23.59,Hirsch,361,376,737,-4.4,-0.4,0.1,91,1.8
2019.01.25,00:00:00,23.59,Hirsch,237,252,489,-4.7,-2.6,0.7,98,1
2019.01.26,00:00:00,23.59,Hirsch,68,73,141,-3.1,4.7,1.2,96,0
2019.01.27,00:00:00,23.59,Hirsch,81,89,170,2.1,7.1,0.4,99,0
2019.01.28,00:00:00,23.59,Hirsch,363,419,782,0.2,3.7,0.3,95,1
2019.01.29,00:00:00,23.59,Hirsch,340,371,711,-2.9,3.3,0,79,3.4
2019.01.30,00:00:00,23.59,Hirsch,355,404,759,-4.6,4.3,0,98,0.3
2019.01.31,00:00:00,23.59,Hirsch,403,440,843,-3.6,4.2,0,50,7
2019.01.01,00:00:00,23.59,Margareten,166,160,326,2.7,5.2,1.6,99,0
2019.01.02,00:00:00,23.59,Margareten,368,338,706,-2.1,3.2,0.6,88,0.7
2019.01.03,00:00:00,23.59,Margareten,380,339,719,-3.1,-0.6,0,93,2.9
2019.01.04,00:00:00,23.59,Margareten,291,251,542,-1.7,-0.3,5,96,0
2019.01.05,00:00:00,23.59,Margareten,68,60,128,-0.9,1,22.1,95,0
2019.01.06,00:00:00,23.59,Margareten,50,50,100,0.7,1.8,4.7,95,0
2019.01.07,00:00:00,23.59,Margareten,409,377,786,0.7,2.1,2,100,0
2019.01.08,00:00:00,23.59,Margareten,514,402,916,0.8,4.5,3.9,96,0.5
2019.01.09,00:00:00,23.59,Margareten,322,322,644,-1.5,1.8,15.8,91,0
2019.01.10,00:00:00,23.59,Margareten,204,188,392,-3.5,0.1,3.7,94,0
2019.01.11,00:00:00,23.59,Margareten,105,100,205,-4.1,-1,4.6,98,0
2019.01.12,00:00:00,23.59,Margareten,89,83,172,-1.1,2.9,6,99,0.1
2019.01.13,00:00:00,23.59,Margareten,76,85,161,1.4,5.4,8.1,99,0
2019.01.14,00:00:00,23.59,Margareten,459,411,870,-0.1,4.7,6.1,93,0
2019.01.15,00:00:00,23.59,Margareten,490,390,880,-0.8,3.4,0,100,0.2
2019.01.16,00:00:00,23.59,Margareten,597,482,1079,-0.9,7.5,0,79,8.1
2019.01.17,00:00:00,23.59,Margareten,628,565,1193,1.9,8.3,1,96,1.9
2019.01.18,00:00:00,23.59,Margareten,571,495,1066,-2.9,2.2,0.1,93,1.5
2019.01.19,00:00:00,23.59,Margareten,366,305,671,-6,-0.1,0,80,5.8
2019.01.20,00:00:00,23.59,Margareten,191,156,347,-8,-1.5,0,75,2.7
